,category,date_time,headline,link
752,technology, 2 June 2020,"Vivo X50, Vivo X50 Pro, Vivo X50 Pro+ With 32-Megapixel Selfie Camera Launched: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/vivo-x50-pro-plus-price-cny-3898-launch-specifications-features-2239191
753,lifestyle," May 27, 2020  11:31:52 am","Eid 2020: Saif Ali Khan made mutton biryani, here’s how to make it",https://indianexpress.com/article/lifestyle/food-wine/saif-ali-khan-made-mutton-biryani-for-eid-al-fitr-heres-who-you-can-try-it-6426362/
754,india," June 6, 2020  5:29:19 am",UP: Baghpat lawyer ousted from chamber for representing Jamaat members from Nepal,https://indianexpress.com/article/india/up-baghpat-lawyer-ousted-from-chamber-for-representing-jamaat-members-from-nepal-6445006/
755,entertainment," June 8, 2020  8:23:49 am",Sonu Sood: Journey with my migrant brothers and sisters has been the most special one,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-stranded-migrant-workers-help-shiv-sena-6447539/
756,entertainment," June 2, 2020  7:21:01 pm",Why Mani Ratnam’s Nayakan remains a magnificent mob epic,https://indianexpress.com/article/entertainment/tamil/mani-ratnam-nayakan-a-magnificent-mob-epic-6438656/
757,lifestyle," June 3, 2020  9:10:15 am",Did you know these flowers are great for the skin?,https://indianexpress.com/article/lifestyle/life-style/did-you-know-these-flowers-are-great-for-the-skin-6438334/
758,sports," June 8, 2020  9:15:59 am",La Liga to use ‘virtual’ stands and audio for broadcasts,https://indianexpress.com/article/sports/football/la-liga/la-liga-to-use-virtual-stands-and-audio-for-broadcasts-6448120/
759,lifestyle," June 7, 2020  10:10:30 pm",Don’t feel like getting a pedicure? Make these simple feet scrubs at home instead,https://indianexpress.com/article/lifestyle/life-style/dont-feel-like-getting-a-pedicure-make-these-simple-feet-scrubs-at-home-instead-6447468/
760,entertainment," June 2, 2020  3:01:30 pm",Deepika Padukone to not oversee 83 post-production,https://indianexpress.com/article/entertainment/bollywood/deepika-padukone-to-not-oversee-83-post-production-6438687/
761,sports," June 5, 2020  6:16:22 pm",Leander Paes wants to complete 100 Grand Slam appearances,https://indianexpress.com/article/sports/tennis/leander-paes-100-grand-slam-appearances-6444361/
762,lifestyle," May 27, 2020  12:27:57 pm",Visiting a hospital during the pandemic? Keep these pointers in mind,https://indianexpress.com/article/lifestyle/health/unavoidable-hospital-visit-not-coronavirus-6428238/
763,sports," June 3, 2020  3:43:46 pm",National Sports Awards: Ministry extends deadline till June 22; allows self-nomination,https://indianexpress.com/article/sports/sport-others/national-sports-awards-ministry-extends-deadline-till-june-22-allows-self-nomination-6440543/
764,technology, 6 June 2020,"Twitter, Facebook, Instagram Disable Trump Video Tribute to Floyd Over Copyright Complaint",https://gadgets.ndtv.com/social-networking/news/twitter-disables-trump-video-tribute-to-floyd-over-copyright-complaint-2241245
765,lifestyle," May 25, 2020  8:50:49 pm",Is the heat making you uneasy? These diet changes can help,https://indianexpress.com/article/lifestyle/health/is-the-heat-making-you-feel-uneasy-these-dietary-changes-can-help-6426695/
766,india," June 5, 2020  5:02:28 am","Gujarat: TN bank officer went missing five days ago, yet to be traced",https://indianexpress.com/article/india/gujarat-tn-bank-officer-went-missing-five-days-ago-yet-to-be-traced-6443356/
767,lifestyle," June 2, 2020  8:00:03 pm",Just started working out? These tips can help your fitness goals,https://indianexpress.com/article/lifestyle/fitness/just-started-with-working-out-these-tips-might-help-you-attain-better-fitness-6438909/
768,lifestyle," May 26, 2020  4:40:47 pm",Nita Ambani gives ethnic goals in Abu Jani Sandeep Khosla outfits,https://indianexpress.com/article/lifestyle/fashion/nita-ambani-abu-jani-sandeep-khosla-couture-fashion-photos-6420977/
769,entertainment," June 4, 2020  8:36:18 am",First of Many: Mita Vasisht revisits Vaar Vaar Vaari,https://indianexpress.com/article/entertainment/bollywood/mita-vasisht-debut-film-vaar-vaar-vaari-first-of-many-6438393/
770,lifestyle," June 8, 2020  2:37:08 pm",Untouchable: Harvey Weinstein documentary holds the system responsible for enabling abuse,https://indianexpress.com/article/lifestyle/art-and-culture/untouchable-documentary-harvey-weinstein-netflix-6434453/
771,sports," June 7, 2020  6:40:43 pm",Chinese players suspended for six months for breaking virus curfew,https://indianexpress.com/article/sports/football/chinese-players-suspended-for-six-months-for-breaking-virus-curfew-6446878/
772,sports," June 5, 2020  10:55:14 am",PCB to seek government clearance for camp to prepare for tour of England,https://indianexpress.com/article/sports/cricket/pcb-seek-government-clearance-england-tour-6443597/
773,lifestyle," June 5, 2020  3:00:18 pm",Here are some fitness tips for newbie moms,https://indianexpress.com/article/lifestyle/fitness/here-are-some-fitness-tips-for-newbie-moms-6442686/
774,india," June 5, 2020  9:07:28 pm","Lockdown diary, Day 73: Migrants returning to Mumbai hope of new dawn; Man commits suicide over fear of Covid",https://indianexpress.com/article/india/coronavirus-lockdown-diary-day-73-delhi-up-maharashtra-tamil-nadu-6444327/
775,lifestyle," May 27, 2020  8:00:30 pm",The Back Burner: Homemade molagapodi is easier than you think,https://indianexpress.com/article/lifestyle/food-wine/the-back-burner-homemade-molagapodi-gunpowder-easy-recipe-6429910/
776,india," June 5, 2020  3:41:22 pm",Kerala Lottery Win Win W-557 Today Results announced: First Prize worth is Rs 75 lakh!,https://indianexpress.com/article/india/kerala/kerala-lottery-win-win-w-557-results-june-5/
777,lifestyle," June 8, 2020  11:40:15 am",World Brain Tumour Day 2020: All you need to know about brain tumours,https://indianexpress.com/article/lifestyle/health/world-brain-tumour-day-2020-symptoms-cause-treatment-6448213/
778,entertainment," June 6, 2020  1:10:08 pm",Prithviraj Sukumaran ‘reunited’ with family after quarantine,https://indianexpress.com/article/entertainment/malayalam/prithviraj-sukumaran-home-quarantine-family-photo-6445509/
779,entertainment," June 6, 2020  8:32:40 am",Asim Riaz and Himanshi Khurana’s music video Khyaal Rakhya Kar to release on June 10,https://indianexpress.com/article/entertainment/television/asim-riaz-himanshi-khurana-khyaal-rakhya-kar-june-10-6443907/
780,sports," June 4, 2020  12:08:39 pm",BCB rejects Mushfiqur Rahim’s request to train at Sher-e-Bangla citing COVID-19 threat,https://indianexpress.com/article/sports/cricket/bcb-rejects-mushfiqur-rahims-request-to-train-at-sher-e-bangla-citing-covid-19-threat-6442029/
781,technology, 8 June 2020,Zuckerberg-Funded Scientists: Rein in Hate on Facebook,https://gadgets.ndtv.com/social-networking/news/zuckerberg-funded-scientists-rein-in-hate-on-facebook-2242495
782,lifestyle," May 30, 2020  4:02:34 pm",Five landmark works by India’s foremost sculptor Ramkinkar Baij,https://indianexpress.com/article/lifestyle/art-and-culture/five-landmark-works-by-india-foremost-sculptor-ramkinkar-baij-6434287/
783,lifestyle," June 7, 2020  7:48:22 pm",Nasir’s ordinariness makes it special,https://indianexpress.com/article/lifestyle/art-and-culture/nasir-film-arun-karthick-6445996/
784,lifestyle," June 5, 2020  5:30:08 pm",Rakul Preet aces this tough yoga pose; here’s how to do it,https://indianexpress.com/article/lifestyle/fitness/rakul-preet-yoga-pose-benefits-fitness-6443866/
785,sports," June 8, 2020  1:56:28 am","More Bundesliga teams kneel before games, Wolfsburg beats Werder Bremen",https://indianexpress.com/article/sports/football/more-german-teams-kneel-before-games-wolfsburg-beats-werder-6447625/
786,technology," Dinesh Nair and Manuel Baigorri, Bloomberg, 3 June 2020",Jio Platforms May Soon Receive $1 Billion Investment From Top Middle Eastern Sovereign Wealth Funds,https://gadgets.ndtv.com/telecom/news/jio-platforms-may-soon-receive-1-billion-investment-from-top-middle-eastern-sovereign-wealth-funds-2239927
787,lifestyle," June 7, 2020  12:10:39 pm","Enjoy these easy, gluten-free nutrient breakfast bombs today; here’s the recipe",https://indianexpress.com/article/lifestyle/food-wine/begin-your-week-with-these-easy-to-make-gluten-free-nutrient-breakfast-bombs-6435849/
788,technology, 5 June 2020,"Google Says State-Backed Hackers Targeted Trump, Biden US Presidential Campaigns",https://gadgets.ndtv.com/internet/news/google-says-state-backed-hackers-targeted-trump-biden-us-presidential-campaigns-2241172
789,entertainment," June 5, 2020  8:32:59 pm",Cinema chain AMC warns it may not survive the pandemic,https://indianexpress.com/article/entertainment/hollywood/cinema-chain-amc-warns-it-may-not-survive-the-pandemic-6444534/
790,lifestyle," June 6, 2020  9:13:49 am",Finding it tough to set thick curd? Count on these easy tips,https://indianexpress.com/article/lifestyle/food-wine/set-thick-homemade-curd-easy-tips-summer-curd-rice-yogurt-6375752/
791,sports," June 5, 2020  12:15:47 pm",ICC should wait for a suitable time to host T20 World Cup: Wasim Akram,https://indianexpress.com/article/sports/cricket/wasim-akram-icc-should-wait-t20-world-cup-coronavirus-outbreak-6443718/
792,sports," June 3, 2020  6:04:31 pm",New Zealand Cricket deputy CEO Anthony Crummy resigns amid 15 % cut in workforce,https://indianexpress.com/article/sports/cricket/new-zealand-cricket-deputy-ceo-anthony-crummy-resigns-amid-15-cut-in-workforce-6440918/
793,sports," June 8, 2020  9:30:15 am",Manchester City enter CAS hearing hoping to overturn UEFA ban,https://indianexpress.com/article/sports/football/manchester-city-enter-cas-hearing-hoping-to-overturn-uefa-ban-6448154/
794,india," June 8, 2020  7:11:42 am","As BRO seeks workers for Ladakh, Jharkhand asks for a better deal for them",https://indianexpress.com/article/india/as-bro-seeks-workers-for-ladakh-jharkhand-asks-for-a-better-deal-for-them-6447878/
795,india," June 5, 2020  11:15:52 pm",Gujarat: AHNA wants to conduct Covid test in OPD without govt approval,https://indianexpress.com/article/india/gujarat-ahna-wants-to-conduct-covid-test-in-opd-without-govt-approval-6444694/
796,sports," June 3, 2020  2:30:45 pm",Virat Kohli will be Naseem Shah’s bunny: Former Pakistan cricketer Faisal Iqbal,https://indianexpress.com/article/sports/cricket/virat-kohli-will-be-naseem-shahs-bunny-faisal-iqbal-6440238/
797,technology, 3 June 2020,"WhatsApp Responds to Twitter Link Preview Issue, Fix Released",https://gadgets.ndtv.com/apps/news/whatsapp-twitter-link-previews-issue-fix-released-2239819
798,technology, 5 June 2020,World Environment Day 2020: How to Safely Dispose of Your E-Waste in India,https://gadgets.ndtv.com/mobiles/news/world-environment-day-2020-how-to-safely-dispose-of-ewaste-in-india-2241291
799,india," June 5, 2020  2:43:00 am",Maharashtra: Cyber police faces users’ privacy settings hurdle while issuing online notices for communal content,https://indianexpress.com/article/india/maharashtra-cyber-police-faces-users-privacy-settings-hurdle-while-issuing-online-notices-for-communal-content-6443286/
800,sports," June 4, 2020  3:12:27 pm",Frankfurt beat struggling Werder 3-0 in Bundesliga,https://indianexpress.com/article/sports/football/frankfurt-beat-struggling-werder-3-0-in-bundesliga-6441952/
801,lifestyle," May 30, 2020  12:48:35 pm",What Eid celebrations looked like amid covid-19 pandemic,https://indianexpress.com/article/lifestyle/life-style/the-pandemic-was-a-dampener-on-eid-celebrations-6434189/
802,entertainment," June 5, 2020  2:53:03 pm",South Cinema news on June 5: No direct OTT release for Kangana’s Thalaivi and more,https://indianexpress.com/article/entertainment/south-cinema-news-on-june-5-6443444/
803,entertainment," June 8, 2020  8:18:10 am","Inside Alia Bhatt, Ranbir Kapoor and Riddhima Kapoor’s get-together",https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-ranbir-kapoor-neetu-kapoor-riddhima-kapoor-photos-6446753/
804,lifestyle," May 29, 2020  2:55:28 pm",Menstrual Hygiene Day 2020: Ayurvedic diet tips to ease your menstrual problems,https://indianexpress.com/article/lifestyle/health/ayurvedic-diet-tips-that-can-ease-your-menstrual-problems-6429543/
805,entertainment," June 7, 2020  8:11:34 pm",Chirranjeevi Sarja passes away at 39,https://indianexpress.com/article/entertainment/regional/chirranjeevi-sarja-passes-away-6447265/
806,india," June 6, 2020  8:53:54 am","As Lancet and NEJM authors retract studies on Covid, recalling a few recalls",https://indianexpress.com/article/india/as-lancet-and-nejm-authors-retract-studies-on-covid-recalling-a-few-recalls-6444829/
807,entertainment," May 31, 2020  1:29:29 pm",Josh Trank says it was ‘inspiring’ to work with ‘effortlessly talented’ Tom Hardy,https://indianexpress.com/article/entertainment/hollywood/josh-trank-says-it-was-inspiring-to-work-with-effortlessly-talented-tom-hardy-6435710/
808,lifestyle," May 28, 2020  3:00:44 pm",Are your eyes feeling more tired than ever? Here’s how rose water can help,https://indianexpress.com/article/lifestyle/life-style/are-your-eyes-feeling-more-tired-than-ever-heres-how-rose-water-can-help-6431164/
809,lifestyle," May 30, 2020  7:40:39 pm","Goa’s Guru, architect Sarto Almeida passes away",https://indianexpress.com/article/lifestyle/life-style/goas-guru-architect-sarto-almeida-passes-away-6434796/
810,lifestyle," June 4, 2020  5:15:54 pm",This quick rasam recipe needs just five ingredients,https://indianexpress.com/article/lifestyle/food-wine/quick-tasty-tomato-rasam-recipe-five-ingredients-no-rasam-powder-toor-dal-lockdown-cooking-dinner-lunch-south-indian-food-6409262/
811,entertainment," June 2, 2020  8:25:32 am",Sonu Sood sends over 1000 migrant workers to Uttar Pradesh and Bihar,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-sends-migrant-workers-to-uttar-pradesh-and-bihar-by-train-6437283/
812,sports," June 6, 2020  9:33:26 am",LA Galaxy part with midfielder Aleksandar Katai after wife’s racist posts,https://indianexpress.com/article/sports/football/la-galaxy-part-with-midfielder-aleksandar-katai-after-wife-keas-racist-posts-6445266/
813,technology, 4 June 2020,Facebook and PayPal Invest in Indonesian Startup Gojek,https://gadgets.ndtv.com/apps/news/facebook-and-paypal-invest-in-indonesian-start-up-gojek-2240464
814,technology, 5 June 2020,"Autonomous Vehicles Won't Make Roads Completely Safe, Study Claims",https://gadgets.ndtv.com/transportation/news/autonomous-vehicles-wont-make-roads-completely-safe-study-claims-2241187
815,lifestyle," June 3, 2020  9:40:47 pm","DIY body scrubs for dull, oily and sensitive skin",https://indianexpress.com/article/lifestyle/life-style/diy-body-scrub-for-dull-oily-and-sensitive-skin-6440824/
816,technology, 3 June 2020,"Honor Play 4, Honor Play 4 Pro With Hole-Punch Display, 5G Support Launched: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/honor-play-4-pro-price-cny-1799-ir-temperature-sensor-launch-specifications-features-2237846
817,sports," June 7, 2020  3:23:15 pm",NASCAR looks to steer clear of protests over George Floyd,https://indianexpress.com/article/sports/motor-sport/nascar-looks-to-steer-clear-of-protests-over-george-floyd-6447155/
818,entertainment," June 4, 2020  8:37:20 am",Sexual harassment case filed against Nawazuddin Siddiqui’s brother,https://indianexpress.com/article/entertainment/bollywood/nawazuddin-siddiqui-brother-sexual-harassment-case-6440285/
819,lifestyle," June 4, 2020  9:40:30 pm",This natural DIY spray will give you thick hair,https://indianexpress.com/article/lifestyle/life-style/fenugreek-spray-diy-hair-spray-will-give-you-thick-hair-6442245/
820,entertainment," June 6, 2020  8:31:07 am",Sonu Sood funds another chartered flight for over 170 migrant workers,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-funds-another-chartered-flight-for-migrant-workers-6445170/
821,technology, 2 June 2020,"Delhi Government Launches ‘Delhi Corona’ App for Information on Vacant Hospital Beds, Ventilators",https://gadgets.ndtv.com/apps/news/delhi-corona-app-covid-19-hospital-beds-status-ventilators-android-download-2239321
822,entertainment," June 5, 2020  8:31:14 am",Basu Chatterjee’s cinema celebrated the common man and woman with gentle humour,https://indianexpress.com/article/entertainment/bollywood/basu-chatterjee-cinema-celebrated-the-common-man-and-woman-with-gentle-humour-6442440/
823,india," June 8, 2020  8:54:46 am","Coronavirus India June 7 Highlights: Govt says ‘fine tuning’ strategy based on emerging knowledge, experience",https://indianexpress.com/article/india/coronavirus-india-news-live-updates-covid-19-tracker-latest-news-corona-virus-cases-deaths-in-india-state-wise-lockdown-today-update-6444777/
824,technology, 3 June 2020,"Redmi Note 9 Pro Max Next Sale on June 10 via Amazon, Mi.com at 12 Noon: Price in India, Specifications",https://gadgets.ndtv.com/mobiles/news/redmi-note-9-pro-max-price-rs-16499-sale-today-india-amazon-mi-com-2239570
825,technology, 3 June 2020,"Samsung to Launch BTS Edition of Galaxy S20+, Galaxy Buds+ Next Month: Reports",https://gadgets.ndtv.com/mobiles/news/samsung-galaxy-s20-plus-bts-edition-launch-date-9-july-pre-bookings-revealed-report-2240107
826,india," June 8, 2020  5:57:21 am","Mumbai offices to reopen today, with curbs",https://indianexpress.com/article/india/coronavirus-mumbai-offices-to-reopen-today-with-curbs-6447986/
827,technology, 3 June 2020,"A Photo Is Crashing Many Android Phones, This Could Be Why",https://gadgets.ndtv.com/mobiles/news/android-phone-wallpaper-bug-crash-google-samsung-2239966
828,india," June 5, 2020  4:00:45 am","Fix uniform policy on movement within NCR, SC to states",https://indianexpress.com/article/india/supreme-court-delhi-ncr-inter-state-movement-6443149/
829,technology, 2 June 2020,"OnePlus Z Reportedly Listed on Geekbench With 12GB RAM, Snapdragon 765G SoC",https://gadgets.ndtv.com/mobiles/news/oneplus-z-geekbench-listing-lito-snapdragon-765g-5g-rumour-launch-july-2239509
830,india," June 8, 2020  6:54:41 am","Delhi prepares for long haul: Military, diplomatic engagements to continue",https://indianexpress.com/article/india/india-china-ladakh-lac-border-6447884/
831,india," June 6, 2020  1:40:32 am",Jharkhand CM orders to seize all machines used for NREGA works,https://indianexpress.com/article/india/jharkhand-cm-orders-to-seize-all-machines-used-for-nrega-works-6444821/
832,sports," June 3, 2020  9:30:01 am","Joe Root could miss Test to be at his child’s birth, backs Ben Stokes to lead",https://indianexpress.com/article/sports/cricket/joe-root-could-miss-test-to-be-at-his-childs-birth-backs-ben-stokes-to-lead-6440146/
833,technology, 2 June 2020,Mission: Impossible 7 to Resume Filming in September With New Coronavirus Guidelines,https://gadgets.ndtv.com/entertainment/news/mission-impossible-7-filming-resume-september-coronavirus-release-date-new-2239544
834,technology, 4 June 2020,"Fortnite's Live Event, Season 3 Postponed Again, Epic Games Announces",https://gadgets.ndtv.com/games/news/fortnite-the-device-live-event-season-3-postponed-again-june-15-17-epic-games-postpones-us-protests-call-of-duty-sony-2240434
835,entertainment," June 6, 2020  8:34:10 am",It is going to be a completely new Ananya in Kehne Ko Humsafar Hain 3: Mona Singh,https://indianexpress.com/article/entertainment/web-series/mona-singh-kehne-ko-humsafar-hain-married-life-6443822/
836,entertainment," May 30, 2020  10:15:10 pm",Satyadev on Uma Maheswara Ugra Roopasya: Comparisons with Maheshinte Prathikaaram are inevitable,https://indianexpress.com/article/entertainment/telugu/uma-maheswara-ugra-roopasya-actor-satyadev-release-lockdown-6429785/
837,lifestyle," May 26, 2020  9:40:08 pm",Does drinking warm water in summer help?,https://indianexpress.com/article/lifestyle/health/drinking-warm-water-in-summer-helps-6428272/
838,entertainment," May 30, 2020  7:00:57 pm",Big stars will have to help in reducing costs: Mani Ratnam on filmmaking in post-lockdown world,https://indianexpress.com/article/entertainment/tamil/big-stars-will-have-to-help-in-reducing-costs-to-make-filmmaking-viable-mani-ratnam-6434750/
839,lifestyle," June 2, 2020  10:50:41 am",Untrained dogs can also help humans in distress: Study,https://indianexpress.com/article/lifestyle/life-style/untrained-dogs-can-also-help-humans-in-distress-study-6437659/
840,lifestyle," May 31, 2020  9:59:06 am",World No Tobacco Day: Why this lockdown is the best time to quit tobacco,https://indianexpress.com/article/lifestyle/health/world-no-tobacco-day-lockdown-covid19-pandemic-quit-tobacco-6434722/
841,sports," June 8, 2020  12:55:49 pm","Rules against racism in sports just plaster on sore, society has to tackle it: Michael Holding",https://indianexpress.com/article/sports/cricket/michael-holding-darren-sammy-racism-cricket-george-floyd-protests-6448222/
842,entertainment," June 2, 2020  5:16:19 pm",Spike Lee on what’s different about George Floyd protests,https://indianexpress.com/article/entertainment/hollywood/spike-lee-on-what-is-different-about-george-floyd-protests-6438345/
843,india," June 7, 2020  5:23:02 pm","In deserted Kota, problems real and virtual",https://indianexpress.com/article/india/in-deserted-kota-problems-real-and-virtual-6446361/
844,india," June 5, 2020  10:39:25 pm",‘There are laws for protection of rivers but we lack in implementation’,https://indianexpress.com/article/india/there-are-laws-for-protection-of-rivers-but-we-lack-in-implementation/
845,entertainment," June 2, 2020  5:06:49 pm",‘Supremely gifted composer-singer… with fresh sound’,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-music-director-dead-coronavirus-6438084/
846,technology, 1 June 2020,"Redmi 9 Series Key Specifications Leaked, Redmi 9A and Redmi 9C Tipped",https://gadgets.ndtv.com/mobiles/news/redmi-9-9a-9c-specifications-leaked-processor-ram-storage-battery-2238731
847,sports," June 6, 2020  3:45:40 pm","‘Organising US Open is impossible, the rules are extreme’: Novak Djokovic",https://indianexpress.com/article/sports/tennis/novak-djokovic-us-open-impossible-extreme-rules-6445786/
848,india," June 7, 2020  7:44:59 pm",Will ensure action in Jhajjar journalist case: Anil Vij,https://indianexpress.com/article/india/will-ensure-action-in-jhajjar-journalist-case-anil-vij-6447432/
849,lifestyle," June 2, 2020  4:24:58 pm",A glassful of health,https://indianexpress.com/article/lifestyle/health/a-glassful-of-health-6436844/
850,technology, 3 June 2020,"Star Chef 2 Released for Android, iOS Devices Globally",https://gadgets.ndtv.com/games/news/star-chef-2-launch-android-iphone-app-store-google-play-features-2240038
851,india," June 5, 2020  8:39:20 am","India, Australia upgrade strategic talks to Minister level, as with US, Japan",https://indianexpress.com/article/india/india-australia-strategic-talks-us-japan-6443151/
852,india," June 8, 2020  1:37:09 am",ED files another chargesheet in Manesar land scam case,https://indianexpress.com/article/india/ed-files-another-chargesheet-in-manesar-land-scam-case-6447759/
853,technology, 6 June 2020,"Reddit Co-Founder Resigns From Board, Wants a Black Candidate to Take Over",https://gadgets.ndtv.com/social-networking/news/reddit-co-founder-resigns-from-board-wants-a-black-candidate-to-take-over-2241742
854,lifestyle," June 5, 2020  3:50:04 pm",World Environment Day: Lifestyle changes to pledge on this day,https://indianexpress.com/article/lifestyle/life-style/world-environment-day-lifestyle-changes-that-you-should-pledge-on-this-day-6443731/
855,lifestyle," June 3, 2020  4:40:24 pm",Sushmita Sen shows how a nunchaku can be a great workout,https://indianexpress.com/article/lifestyle/fitness/self-defense-bruce-lee-sushmita-sen-shows-nunchaku-fitness-goals-lockdown-autoimmune-disease-6415532/
856,india," June 8, 2020  7:41:50 am",Claims that Covid strategy excluded experts baseless: Govt,https://indianexpress.com/article/india/claims-that-covid-strategy-excluded-experts-baseless-govt-6447736/
857,technology, 3 June 2020,Aarya: Sushmita Sen in First Look at New Disney+ Hotstar Original Series,https://gadgets.ndtv.com/entertainment/news/aarya-sushmita-sen-ram-madhvani-first-look-hotstar-specials-disney-plus-penoza-remake-2239831
858,entertainment," June 4, 2020  5:14:32 pm","Bollywood news on June 4: Filmmaker Basu Chatterjee passes away, Bachchan remembers ‘the gentle, quiet human’ and more",https://indianexpress.com/article/entertainment/bollywood/bollywood-news-on-june-3-priyanka-chopra-alia-bhatt-cyclone-nisarga-6440215/
859,lifestyle," June 3, 2020  10:28:37 am",Try this 2-ingredient mango jam recipe at home,https://indianexpress.com/article/lifestyle/food-wine/2-ingredient-mango-jam-recipe-homemade-6434759/
860,india," June 5, 2020  4:09:24 am",Agricultural reforms will lead to artificial shortages: Left,https://indianexpress.com/article/india/agricultural-reforms-will-lead-to-artificial-shortages-left-6443341/
861,sports," June 5, 2020  9:55:26 am",Premier League agrees five substitutes for season restart,https://indianexpress.com/article/sports/football/premier-league-agrees-five-substitutes-for-season-restart-6443522/
862,lifestyle," May 28, 2020  2:10:16 pm",Glow in summer with this DIY using 2 products,https://indianexpress.com/article/lifestyle/fashion/glow-in-summer-body-highlighter-easy-diy-fenty-body-lava-2-products-6428066/
863,india," June 6, 2020  3:11:39 am","Uddhav Thackeray visits Raigad, announces Rs 100-cr aid",https://indianexpress.com/article/india/uddhav-thackeray-visits-raigad-announces-rs-100-cr-aid-6444897/
864,entertainment," June 5, 2020  2:09:11 pm",Nasir: Arun Karthick directorial will stay with you for a long time,https://indianexpress.com/article/entertainment/regional/nasir-arun-karthick-6443845/
865,india," June 7, 2020  1:31:43 am","Migrant workers return to Punjab’s Barnala: ‘No work at home, we need livelihood’",https://indianexpress.com/article/india/migrant-workers-return-to-punjabs-barnala-6446440/
866,entertainment," May 30, 2020  1:10:56 pm",Jurassic World Dominion may begin production in July: Sam Neill,https://indianexpress.com/article/entertainment/hollywood/jurassic-world-dominion-may-begin-production-july-sam-neill-6434326/
867,lifestyle," May 29, 2020  11:50:51 am",These bad morning habits may be stopping you from losing weight,https://indianexpress.com/article/lifestyle/fitness/these-bad-morning-habits-may-be-stopping-you-from-losing-weight-6431385/
868,lifestyle," June 6, 2020  2:36:03 pm",Anil Kapoor explains why he gives it a rest after 6 days of intense workout,https://indianexpress.com/article/lifestyle/fitness/anil-kapoor-explains-why-body-needs-rest-after-6-days-intense-workout-6445404/
869,technology, 2 June 2020,Chinese Telecom Firms Urge US FCC Not to Block Operations,https://gadgets.ndtv.com/telecom/news/comnet-unicom-chinese-telecom-firms-urge-fcc-not-to-block-us-operations-2239253
870,lifestyle," May 27, 2020  8:50:21 pm",Poll reveals best and worst garden trends; which ones do you follow?,https://indianexpress.com/article/lifestyle/life-style/poll-reveals-best-and-worst-garden-trends-which-ones-do-you-follow-6429538/
871,lifestyle," June 5, 2020  5:03:31 pm",The journey of Covid face masks: From boring monotones to stylish and designer,https://indianexpress.com/article/lifestyle/fashion/journey-of-cotton-face-masks-designer-printed-coronavirus-fashion-statement-covid-19-6430006/
872,entertainment," June 8, 2020  8:26:07 am",TV Rewind | The People v OJ Simpson: True crime done right,https://indianexpress.com/article/entertainment/television/tv-rewind-the-people-v-oj-simpson-6443756/
873,technology, 6 June 2020,"Oppo Reno 4 Pro, Oppo Reno 4 With Snapdragon 765G SoC, 65W Fast Charging Launched: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/oppo-reno-4-pro-price-cny-2999-launch-specifications-features-2241700
874,sports," June 7, 2020  10:43:31 am","Kurt Thomas, first US man to win world gym title, dies at 64",https://indianexpress.com/article/sports/sport-others/kurt-thomas-first-us-man-to-win-world-gym-title-dies-at-64-6446834/
875,technology, 4 June 2020,"Nokia Smart TV 43-inch Model With 4K Screen, JBL Audio, Built-In Chromecast Launched in India",https://gadgets.ndtv.com/tv/news/nokia-smart-tv-43-inch-price-in-india-rs-31999-launch-flipkart-sale-date-june-8-specifications-features-2240173
876,technology, 7 June 2020,Mi Notebook Launch on June 11: What We Know So Far,https://gadgets.ndtv.com/laptops/news/mi-notebook-india-launch-date-june-11-what-we-know-price-specifications-2241752
877,sports," June 8, 2020  2:36:09 pm","Hasan Ali responding well to virtual rehab session, PCB to provide financial aid",https://indianexpress.com/article/sports/cricket/hasan-ali-injury-virutal-rehab-session-pcb-financial-aid-6448604/
878,entertainment," June 1, 2020  9:28:03 pm",PLAYLIST: The best of Sajid-Wajid,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-best-songs-music-composer-singer-sajid-wajid-playlist-6436953/
879,sports," June 2, 2020  5:39:06 pm","TTFI recommends Manika Batra for Khel Ratna, three others for Arjuna Awards",https://indianexpress.com/article/sports/sport-others/ttfi-recommends-manika-batra-for-khel-ratna-three-others-for-arjuna-awards-6439139/
880,lifestyle," May 27, 2020  4:41:10 pm","COVID-19: Taj trust distributed more than 1.6 million meals to doctors, migrant workers",https://indianexpress.com/article/lifestyle/food-wine/covid-19-taj-trust-distributed-1-6-million-meals-to-doctors-migrant-workers-6429540/
881,india," June 7, 2020  7:12:24 am",Line of Actual Control: Marathon meeting between Indian and Chinese commanders,https://indianexpress.com/article/india/india-china-border-lac-army-talks-6446415/
882,sports," June 5, 2020  8:01:13 pm",Pakistan’s Taufeeq Umar recovers from coronavirus,https://indianexpress.com/article/sports/cricket/pakistan-taufeeq-umar-recovers-coronavirus-6444503/
883,lifestyle," June 1, 2020  8:30:14 pm",Mangoes on your mind? Try this easy mango barfi,https://indianexpress.com/article/lifestyle/food-wine/mango-barfi-easy-dessert-recipe-maunika-gowardhan-6429304/
